annee,code,libelle,codfil,codniv,codmes,credit,budmin,budisu,codpro1,codpro2,codpro3,codisu,releve,F15
2024/2025,ELT 1141,Electrical machines I,HNDET,01,semestre1,5.0,75.0,37.5,YVFOTSO,,,ELEMACHI1,oui,False
2024/2025,ELT 1151,Automatism ant Practical Work,HNDET,01,semestre1,3.0,45.0,22.5,HANGOMSI,,,AUTPRAWOR,oui,False
2024/2025,ELT 1152,Electronics I ,HNDET,01,semestre1,2.0,30.0,15.0,,,,ELECTRONA1,oui,False
2024/2025,ELT 1161,Construction Design,HNDET,01,semestre1,3.0,45.0,22.5,,,,CONSTDESI,oui,False
2024/2025,ELT 1171,English ,HNDET,01,semestre2,1.5,22.5,11.25,AGNERRIS,,,ENGLISH,oui,False
2024/2025,ELT 1172,French ,HNDET,01,semestre1,1.5,22.5,11.25,LEATANGANA,,,FRENCH,oui,False
2024/2025,ELT 1221,Physics II ,HNDET,01,semestre2,2.0,30.0,15.0,,,,PHYSICS2,oui,False
2024/2025,ELT 1222,Computer Science I ,HNDET,01,semestre2,3.0,45.0,22.5,,,,COMPSCIEN,oui,False
2024/2025,ELT 1231,Measurement techniques,HNDET,01,semestre2,2.0,30.0,20.0,BIWALVEDE,,,MEASUTECH,oui,False
2024/2025,ELT 1232,Electronics II and Practical Works,HNDET,01,semestre2,3.0,45.0,22.5,,,,,oui,False
2024/2025,ELT 1241,Electronics II,HNDET,01,semestre2,3.0,45.0,22.5,,,,ELECTRONA2,oui,False
2024/2025,ELT 1242,Signal Processing,HNDET,01,semestre2,2.0,30.0,20.0,BIWALVEDE,,,SIGNAPROC,oui,False
2024/2025,ELT 1251,Power electronics and actuator control,HNDET,01,semestre2,4.0,60.0,30.0,FRMBA,,,POWELECON,oui,False
2024/2025,ELT 1261,CAO in Electrical Engineering,HNDET,01,semestre2,4.0,60.0,30.0,YVFOTSO,,,CADELEENG,oui,False
2024/2025,ELT 1271,Entrepreneurship,HNDET,01,semestre2,1.0,15.0,7.5,,,,,oui,False
2024/2025,ELT 1272,Civic and moral education,HNDET,01,semestre2,2.0,30.0,15.0,AGNERRIS,,,LABORLAW,oui,False
2024/2025,ELT 1323,Academic project,HNDET,01,semestre1,3.0,45.0,30.0,,,,PROJACADE,oui,False
2024/2025,ELT 1461,Professional internship,HNDET,01,semestre2,6.0,90.0,45.0,,,,INTERSHIP,oui,False
2024/2025,ELT 2311,Mathematics III,HNDET,02,semestre1,4.0,60.0,30.0,FOWAFFO,CHGOMA,,MATMATIC3,oui,False
2024/2025,ELT 2321,Physics III ,HNDET,02,semestre1,3.0,45.0,22.5,YVFOTSO,,,PHYSICS3,oui,False
2024/2025,ELT 2322,"Basics of Quality, Health, Safety and Environment ",HNDET,02,semestre1,2.0,30.0,15.0,YVFOTSO,,,BASOFQUAL,oui,False
2024/2025,ELT 2331,Electrical Schema and command,HNDET,02,semestre1,2.5,40.0,20.0,BIWALVEDE,,,ELESCHCOM,oui,False
2024/2025,ELT 2332,"Technic of production, transport and distribution",HNDET,02,semestre1,2.5,35.0,17.5,YVFOTSO,,,TECPROTRA,oui,False
2024/2025,ELT 2341,Servoing,HNDET,02,semestre1,3.0,45.0,22.5,BIWALVEDE,,,SERVOING,oui,False
2024/2025,ELT 2342,Data Communication,HNDET,02,semestre1,2.0,30.0,15.0,HANGOMSI,,,DATACOMMU,oui,False
2024/2025,ELT 2351,Electronics III + TP,HNDET,02,semestre1,4.0,60.0,30.0,BIWALVEDE,,,ELECTRONA3,oui,False
2024/2025,ELT 2361,Advanced Electronics,HNDET,02,semestre1,2.0,30.0,15.0,BIWALVEDE,,,ADVANELEC,oui,False
2024/2025,ELT 2362,Practical Work: Automation and Logic,HNDET,02,semestre1,0.0,0.0,0.0,,,,,oui,False
2024/2025,ELT 2371,Accounting ,HNDET,02,semestre1,1.0,15.0,7.5,STKAMSU,,,ACCOUNTIN,oui,False
2024/2025,ELT 2372,Labour Law,HNDET,02,semestre1,1.0,15.0,7.5,AGNERRIS,,,LABORLAW,oui,False
2024/2025,ELT 2411,Mathematics IV ,HNDET,02,semestre2,4.0,60.0,30.0,FOWAFFO,,,MATMATIC4,oui,False
2024/2025,ELT 2421,Computer Science II ,HNDET,02,semestre2,5.0,75.0,37.5,HANGOMSI,,,CMPSCIENS,oui,False
2024/2025,ELT 2431,Maintenance in electrical Engineering ,HNDET,02,semestre2,2.0,30.0,15.0,BIWALVEDE,,,MAICOMSYS,oui,False
2024/2025,ELT 2432,Industrial networks,HNDET,02,semestre2,3.0,45.0,22.5,FRMBA,,,INDUSNETW,oui,False
2024/2025,ELT 2441,Electrical installations and apparatus ,HNDET,02,semestre2,5.0,75.0,37.5,YVFOTSO,,,ELEINSAPP,oui,False
2024/2025,ELT 2451,Practical Work : Electrical Machines II,HNDET,02,semestre2,1.0,15.0,10.0,,,,PRAWORMAC,oui,False
2024/2025,ELT 2461,Professional internship,HNDET,02,semestre2,6.0,90.0,45.0,THTCHATCHOUA,,,PROFINTER,oui,False
2024/2025,ELT 2471,Economy and business organization,HNDET,02,semestre2,3.0,45.0,22.5,AGNERRIS,,,ECONOMICS,oui,False
2024/2025,ELT 2473,Analog and digital data processing and storage ,HNDET,02,semestre1,3.0,45.0,22.5,BIWALVEDE,,,ANADIGDAT,oui,False
2024/2025,ELT 2474,Entrepreneurship,HNDET,01,semestre2,1.0,15.0,7.5,,,,ENTREPSHI,oui,False
2024/2025,ELT1111,Mathematiques 1,BTSET,01,semestre1,3.0,45.0,30.0,CHGOMA,,,MATMATIQ1,oui,False
2024/2025,ELT1121,Physiques 1,BTSET,01,semestre1,3.0,45.0,30.0,DETATCHUM,CHBRUKO,,PHYSIQUE1,oui,False
2024/2025,ELT1131,Electricité générale,BTSET,01,semestre1,3.0,45.0,30.0,FRMBA,,,ELECTGENE,oui,False
2024/2025,ELT1132,CIRCUITS ELECTRIQUE,BTSET,01,semestre1,2.0,30.0,20.0,CHBRUKO,,,CIRELECTR,oui,False
2024/2025,ELT1141,Machines électriques 1,BTSET,01,semestre1,2.0,30.0,24.0,FRMBA,,,MACHIELCT,oui,False
2024/2025,ELT1151,ELECTRONIQUE ANALOGIQUE ,BTSET,01,semestre1,3.0,45.0,30.0,CHGOMA,,,ELECTANAL,oui,False
2024/2025,ELT1152,AUTOMATISME 1 + TP,BTSET,01,semestre1,3.0,45.0,30.0,CHGOMA,,,AUTOMATI1,oui,False
2024/2025,ELT1153,ELECTRONIQUE GENERALE ,BTSET,01,semestre1,3.0,45.0,30.0,CHGOMA,,,ELECTGENE,oui,False
2024/2025,ELT1154,ELECTRONIQUE DE BASE,BTSET,01,semestre1,3.0,45.0,30.0,CHGOMA,,,ELECTROB1,oui,False
2024/2025,ELT1161,TECHNOLOGIE DE CONSTRUCTION,BTSET,01,semestre1,3.0,45.0,30.0,ROMASSOG,,,TECHCONST,oui,False
2024/2025,ELT1171,EXPRESSION FRANCAISE,BTSET,01,semestre1,1.0,15.0,10.0,LEATANGANA,,,FRANCAIS2,oui,False
2024/2025,ELT1172,Anglais,BTSET,01,semestre1,2.0,30.0,15.0,AGNERRIS,,,EXPREANGL,oui,False
2024/2025,ELT1181,EXPRESSION ANGLAISE,BTSET,01,semestre2,2.0,30.0,15.0,AGNERRIS,,,EXPREANGL,oui,False
2024/2025,ELT1182,EXPRESSION FRANCAISE,BTSET,01,semestre1,1.0,15.0,10.0,LEATANGANA,,,FRANCAIS2,oui,False
2024/2025,ELT1199,Mathematiques 2,BTSET,01,semestre2,3.0,45.0,30.0,CHGOMA,,,MATMATIQ2,oui,False
2024/2025,ELT1211,Mathematics II ,HNDET,01,semestre2,4.0,60.0,30.0,FOWAFFO,,,MATMATIC2,oui,False
2024/2025,ELT1215,Travaux pratiques,BTSET,01,semestre2,1.0,60.0,50.0,MADJONGOU,,,TRAVPRA,oui,False
2024/2025,ELT1221,PHYSIQUE 1,BTSET,01,semestre1,3.0,45.0,30.0,DETATCHUM,,,PHYSIQUE1,oui,False
2024/2025,ELT1222,Informatique 1,BTSET,01,semestre2,3.0,45.0,30.0,,,,INFORGEN1,oui,False
2024/2025,ELT1223,Informatique 1  TP,BTSET,01,semestre2,1.0,15.0,10.0,,,,INFORMATP,oui,False
2024/2025,ELT1224,Chimie,BTSET,01,semestre2,2.0,30.0,20.0,THNGAKO,,,CHIMIE,oui,False
2024/2025,ELT1231,MACHINE ELECTRIQUE 2,BTSET,01,semestre2,3.0,45.0,30.0,,,,MACHIELEC,oui,False
2024/2025,ELT1232,Techniques de mesures,BTSET,01,semestre2,1.0,15.0,10.0,GAKOM,,,TECHMESUR,oui,False
2024/2025,ELT1233,Méthodologie de la rédaction du rapport de stage ,BTSET,01,semestre1,1.0,100.0,100.0,,,,REDRAPSTA,oui,False
2024/2025,ELT1241,Electronique 2,BTSET,01,semestre2,3.0,45.0,30.0,ROMASSOG,,,ELECTRONF2,oui,False
2024/2025,ELT1242,Travaux pratiques,BTSET,01,semestre2,1.0,50.0,50.0,GAKOM,,,TRAVPRATQ,oui,False
2024/2025,ELT1251,Electronique de puissance,BTSET,01,semestre2,4.0,60.0,10.0,CHGOMA,,,ELECTROPU1,oui,False
2024/2025,ELT1252,Communication des données,BTSET,01,semestre2,2.0,30.0,10.0,,,,COMUDONNE,oui,False
2024/2025,ELT1261,CAO en Génie électrique,BTSET,01,semestre2,1.0,15.0,10.0,ROMASSOG,,,CAOGENELC,oui,False
2024/2025,ELT127,Comptabilité et Gestion des entreprises,BTSET,01,semestre2,1.0,20.0,16.0,XXNGOUSSEU,,,COMPTABIL,oui,False
2024/2025,ELT1271,Entreprenariat ,BTSET,01,semestre2,2.0,30.0,30.0,,,,ENTREPREN,oui,False
2024/2025,ELT1272,Education civique et éthique,BTSET,01,semestre2,3.0,45.0,30.0,,,,DROITCIVI,oui,False
2024/2025,ELT1281,ECONOMIE GENERALE,BTSET,01,semestre1,2.0,30.0,20.0,HUDJOMO,,,ECONOGENE,oui,False
2024/2025,ELT1299,PHYSIQUE 2,BTSET,01,semestre2,3.0,45.0,30.0,CHGOMA,,,PHYSIQUE2,oui,False
2024/2025,ELT1323,Projet académique,BTSET,01,semestre1,3.0,45.0,30.0,,,,PROJACADE,oui,False
2024/2025,ELT1331,Schémas électriques et commande,BTSET,01,semestre1,2.5,40.0,20.0,BIWALVEDE,,,SCHEMAELE,oui,False
2024/2025,ELT2311,Mathematics III ,BTSET,02,semestre1,4.0,60.0,30.0,FOWAFFO,,,,oui,False
2024/2025,ELT2321,Physiques 3,BTSET,02,semestre1,3.0,45.0,22.5,,,,PHYSIQUE3,oui,False
2024/2025,ELT2322,Bases de qualité hygiè santé sécurité,BTSET,02,semestre1,2.0,30.0,15.0,KUFOTSO,,,,oui,False
2024/2025,ELT2331,Schémas électriques et commande,BTSET,02,semestre1,2.5,40.0,20.0,BIWALVEDE,,,SCHEMAELE,oui,False
2024/2025,ELT2332,"Technique de production, transport et distribution",BTSET,02,semestre1,2.5,35.0,17.5,,,,,oui,False
2024/2025,ELT2341,Asservissements,BTSET,02,semestre1,0.0,0.0,0.0,FRMBA,,,ASSERVISS,oui,False
2024/2025,ELT2342,Communication des données,BTSET,02,semestre1,,,,,,,DATACOMMU,oui,False
2024/2025,ELT2351,Electronique III + TP,BTSET,02,semestre1,,,,,,,,oui,False
2024/2025,ELT2361,TP Machines électriques I ,BTSET,02,semestre1,,,,,,,ADVANELEC,oui,False
2024/2025,ELT2371,Comptabilité analytique/gene,BTSET,02,semestre1,,,,,,,COMPTAGE1,oui,False
2024/2025,ELT2372,Droit du travail,BTSET,02,semestre1,,,,,,,DROITTRAV,oui,False
2024/2025,ELT2411,Mathematiques 4,BTSET,02,semestre2,4.0,60.0,30.0,,,,MATMATIQ4,oui,False
2024/2025,ELT2431,Maintenance en Génie électrique,BTSET,02,semestre2,,,,,,,,oui,False
2024/2025,ELT2432,Réseaux industriels,BTSET,02,semestre2,,,,,,,,oui,False
2024/2025,ELT2433,Traitement du signal,BTSET,01,semestre2,2.0,30.0,24.0,JOKAMGA,,,TRAITSIGN,oui,False
2024/2025,ELT2441,Installations électriques et appareillages,BTSET,02,semestre2,,,,,,,,oui,False
2024/2025,ELT2451,TP Machines électriques II,BTSET,02,semestre2,,,,,,,,oui,False
2024/2025,ELT2461,Stage professionnel,BTSET,02,semestre2,,,,,,,,oui,False
2024/2025,ELT2471,Economie et organisation des entreprises,BTSET,02,semestre2,2.0,30.0,20.0,,,,ECOORGENT,oui,False
2024/2025,ELT2472,Advanced Electronics ,HNDET,02,semestre1,2.0,30.0,15.0,BIWALVEDE,,,ADVANELEC,oui,False
2024/2025,FCL1111,Mathématiques I ,FCL,01,semestre1,4.0,60.0,40.0,CHGOMA,,,MATMATIQ1,oui,False
2024/2025,FCL1121,Physiques I ,FCL,01,semestre1,3.0,45.0,30.0,CHGOMA,,,PHYSIQUE1,oui,False
2024/2025,FCL1122,Chimie ,FCL,01,semestre1,3.0,45.0,30.0,,,,CHIMIE,oui,False
2024/2025,FCL1131,Electronique ,FCL,01,semestre1,2.0,30.0,25.0,CHGOMA,,,ELECTGENE,oui,False
2024/2025,FCL1132,Electrotechnique ,FCL,01,semestre1,2.0,30.0,25.0,CHGOMA,,,ELECTECH1,oui,False
2024/2025,FCL1133,CIRCUITS ELECTRIQUE,FCL,01,semestre1,2.0,30.0,20.0,CHBRUKO,,,CIRELECTR,oui,False
2024/2025,FCL1134,Electronique de base,FCL,01,semestre1,2.0,30.0,25.0,CHGOMA,,,ELECTROB1,oui,False
2024/2025,FCL1141,Thermodynamique ,FCL,01,semestre1,4.0,60.0,40.0,MADJONGOU,,,THERMODIN,oui,False
2024/2025,FCL1151,Transferts thermiques ,FCL,01,semestre1,4.0,60.0,40.0,MADJONGOU,,,TRANSTHER,oui,False
2024/2025,FCL1161,Mécanique des fluides ,FCL,01,semestre1,3.0,45.0,30.0,CHGOMA,,,MECAFLUID,oui,False
2024/2025,FCL1162,Techniques de mesures,FCL,01,semestre1,3.0,45.0,24.0,CHGOMA,,,TECHMESUR,oui,False
2024/2025,FCL1171,Expression écrite ,FCL,01,semestre1,1.0,15.0,10.0,LEATANGANA,,,FRANCAIS2,oui,False
2024/2025,FCL1172,Environnement juridique ,FCL,01,semestre1,2.0,30.0,25.0,ISMBEMIN,,,DROITCIVI,oui,False
2024/2025,FCL1173,Expression écrite anglaise,FCL,01,semestre1,1.0,15.0,10.0,AGNERRIS,,,EXPREANGL,oui,False
2024/2025,FCL1211,Mathématique II ,FCL,01,semestre2,4.0,60.0,40.0,CHGOMA,,,MATMATIQ2,oui,False
2024/2025,FCL1215,Travaux pratiques,FCL,01,semestre2,1.0,50.0,50.0,MADJONGOU,,,TRAVPRA,oui,False
2024/2025,FCL1221,Physique II ,FCL,01,semestre2,3.0,45.0,30.0,CHGOMA,,,PHYSIQUE2,oui,False
2024/2025,FCL1222,Informatique I ,FCL,01,semestre2,2.0,30.0,20.0,HSBIBOUM,CHBRUKO,,INFORMAT1,oui,False
2024/2025,FCL1231,Climatisation - Ventilation ,FCL,01,semestre2,4.0,60.0,40.0,CATAMNE,,,CLIMAVENT,oui,False
2024/2025,FCL1232,Technologie des installations frigorifiques ,FCL,01,semestre2,4.0,60.0,40.0,MADJONGOU,,,TECINFFRI,oui,False
2024/2025,FCL1233,Méthodologie de la rédaction du rapport de stage ,FCL,01,semestre1,1.0,100.0,100.0,,,,REDRAPSTA,oui,False
2024/2025,FCL1241,Régulation et gestion de l’énergie ,FCL,01,semestre2,1.0,15.0,20.0,CATAMNE,,,REGESTENG,oui,False
2024/2025,FCL1251,Automatisme frigorifique ,FCL,01,semestre2,4.0,60.0,40.0,MADJONGOU,,,AUTOFRIGO,oui,False
2024/2025,FCL1261,Hydraulique ,FCL,01,semestre2,2.0,0.0,40.0,,,,,oui,False
2024/2025,FCL1262,Schémas électriques appliqués au froid,FCL,01,semestre2,3.0,45.0,30.0,MADJONGOU,,,SCHELCFRO,oui,False
2024/2025,FCL127,Comptabilité et Gestion des entreprises,FCL,01,semestre2,1.0,20.0,16.0,XXNGOUSSEU,,,COMPTABIL,oui,False
2024/2025,FCL1271,Création d’entreprise ,FCL,01,semestre2,1.0,15.0,10.0,HUDJOMO,,,ECONOGENE,oui,False
2024/2025,FCL1272,Education civique et éthique ,FCL,01,semestre2,1.0,15.0,10.0,ISMBEMIN,,,EDUCIVETH,oui,False
2024/2025,FCL1277,Comptabilité ,FCL,02,semestre2,1.0,15.0,10.0,,,,COMPTAGE1,oui,False
2024/2025,FCL1323,Projet académique,FCL,01,semestre1,3.0,45.0,30.0,,,,PROJACADE,oui,False
2024/2025,FCL1472,Economie et organisation des entreprises,FCL,01,semestre2,2.0,30.0,25.0,,,,ECOORGENT,oui,False
2024/2025,FCL2132,CIRCUITS ELECTRIQUE,FCL,02,semestre1,2.0,30.0,20.0,,,,CIRELECTR,oui,False
2024/2025,FCL2272,Education civique et éthique ,FCL,02,semestre2,2.0,45.0,30.0,,,,DROITCIVI,oui,False
2024/2025,FCL2311,Mathématiques III ,FCL,02,semestre1,4.0,60.0,40.0,,,,,oui,False
2024/2025,FCL2321,Physiques III ,FCL,02,semestre1,3.0,45.0,30.0,,,,PHYSIQUE3,oui,False
2024/2025,FCL2322,Base QSHE ,FCL,02,semestre1,2.0,30.0,25.0,,,,,oui,False
2024/2025,FCL2331,CAO et DAO ,FCL,02,semestre1,5.0,75.0,45.0,,,,,oui,False
2024/2025,FCL2341,TP Froid et Climatisation ,FCL,02,semestre1,5.0,75.0,45.0,,,,,oui,False
2024/2025,FCL2351,Entrepôt frigorifique et installation ,FCL,02,semestre1,4.0,60.0,40.0,,,,,oui,False
2024/2025,FCL2361,Production du froid ,FCL,02,semestre1,4.0,60.0,40.0,,,,,oui,False
2024/2025,FCL2371,Méthodologie de rédaction du RDS ,FCL,02,semestre1,3.0,45.0,30.0,,,,,oui,False
2024/2025,FCL2411,Mathématiques IV ,FCL,02,semestre2,4.0,60.0,40.0,,,,,oui,False
2024/2025,FCL2421,Informatique II ,FCL,02,semestre2,5.0,75.0,45.0,,,,,oui,False
2024/2025,FCL2431,Matériaux technologique ,FCL,02,semestre2,3.0,45.0,30.0,,,,,oui,False
2024/2025,FCL2441,Electricité appliquée au Froid ,FCL,02,semestre2,2.0,30.0,25.0,,,,,oui,False
2024/2025,FCL2442,Technologie des installations frigorifiques ,FCL,02,semestre2,4.0,60.0,40.0,,,,,oui,False
2024/2025,FCL2451,Conservation frigorifique ,FCL,02,semestre2,3.0,45.0,30.0,,,,,oui,False
2024/2025,FCL2461,Stage professionnel ,FCL,02,semestre2,6.0,90.0,60.0,,,,,oui,False
2024/2025,FCL2471,Comptabilité ,FCL,02,semestre2,1.0,15.0,10.0,,,,,oui,False
2024/2025,FCL2472,Economie ,FCL,02,semestre2,2.0,30.0,25.0,,,,,oui,False
2024/2025,GSI1111,Mathématiques générales I ,GSI,01,semestre1,3.0,45.0,30.0,,,,,oui,False
2024/2025,GSI1112,Statistiques et probabilités ,GSI,01,semestre1,2.0,30.0,25.0,,,,,oui,False
2024/2025,GSI1121,Comptabilité générale I ,GSI,01,semestre1,2.0,30.0,25.0,,,,,oui,False
2024/2025,GSI1122,Bases de la programmation  et algorithmique appliquée I,GSI,01,semestre1,2.0,30.0,25.0,,,,,oui,False
2024/2025,GSI1131,Support système des accès utilisateurs I ,GSI,01,semestre1,2.0,30.0,25.0,,,,,oui,False
2024/2025,GSI1132,Support réseau des accès utilisateurs I ,GSI,01,semestre1,2.0,30.0,25.0,,,,,oui,False
2024/2025,GSI1141,Support des services et des serveurs I ,GSI,01,semestre1,2.0,30.0,25.0,,,,,oui,False
2024/2025,GSI1142,Exploitation d’un schéma de données I ,GSI,01,semestre1,3.0,45.0,30.0,,,,,oui,False
2024/2025,GSI1151,Introduction à la maintenance des accès utilisateurs I ,GSI,01,semestre1,2.0,30.0,25.0,,,,,oui,False
2024/2025,GSI1152,Développement d’applications I ,GSI,01,semestre1,2.0,30.0,25.0,,,,,oui,False
2024/2025,GSI1161,Conception des infrastructures réseaux I ,GSI,01,semestre1,2.0,30.0,25.0,,,,,oui,False
2024/2025,GSI1162,Programmation objet I ,GSI,01,semestre1,3.0,45.0,30.0,,,,,oui,False
2024/2025,GSI1171,Expression française ,GSI,01,semestre1,1.0,15.0,10.0,,,,FRANCAIS2,oui,False
2024/2025,GSI1172,Economie générale ,GSI,01,semestre1,2.0,30.0,25.0,HUDJOMO,,,ECONOGENE,oui,False
2024/2025,GSI1181,Mathématiques générales II ,GSI,01,semestre1,3.0,45.0,30.0,,,,,oui,False
2024/2025,GSI1182,Statistiques et probabilités II,GSI,01,semestre1,2.0,30.0,25.0,,,,,oui,False
2024/2025,GSI1191,Comptabilité générale II ,GSI,01,semestre1,2.0,30.0,25.0,,,,,oui,False
2024/2025,GSI1192,Bases de la programmation et algorithmique appliquée II ,GSI,01,semestre1,3.0,45.0,30.0,,,,,oui,False
2024/2025,GSI1231,Méthodologie de la rédaction du rapport de stage ,GSI,01,semestre2,1.0,15.0,10.0,,,,,oui,False
2024/2025,GSI1232,Support système des accès utilisateurs II ,GSI,01,semestre2,2.0,0.0,0.0,,,,,oui,False
2024/2025,GSI1233,Support réseau des accès utilisateurs II ,GSI,01,semestre2,3.0,45.0,30.0,,,,,oui,False
2024/2025,GSI1241,Support des services et des serveurs II ,GSI,01,semestre2,2.0,30.0,25.0,,,,,oui,False
2024/2025,GSI1242,Exploitation d’un schéma de données II,GSI,01,semestre2,2.0,30.0,25.0,,,,,oui,False
2024/2025,GSI1251,Introduction à la maintenance des accès utilisateurs II ,GSI,01,semestre2,2.0,30.0,25.0,,,,,oui,False
2024/2025,GSI1252,Développement d’applications II ,GSI,01,semestre2,2.0,30.0,25.0,,,,,oui,False
2024/2025,GSI1261,Conception des infrastructures réseaux II ,GSI,01,semestre2,2.0,30.0,25.0,,,,,oui,False
2024/2025,GSI1262,Programmation objet II ,GSI,01,semestre2,2.0,30.0,25.0,,,,,oui,False
2024/2025,GSI1271,Expression anglaise ,GSI,01,semestre2,1.0,15.0,10.0,,,,EXPREANGL,oui,False
2024/2025,GSI1272,Économie et organisation des entreprises ,GSI,01,semestre2,2.0,30.0,25.0,,,,,oui,False
2024/2025,GSI2311,Probabilités I ,GSI,02,semestre1,3.0,45.0,30.0,,,,,oui,False
2024/2025,GSI2312,Recherche opérationnelle I ,GSI,02,semestre1,2.0,30.0,25.0,,,,,oui,False
2024/2025,GSI2321,Analyse juridique des services informatiques I ,GSI,02,semestre1,2.0,30.0,25.0,,,,,oui,False
2024/2025,GSI2322,Comptabilité analytique et gestion budgétaire I ,GSI,02,semestre1,2.0,30.0,25.0,,,,,oui,False
2024/2025,GSI2331,Conception et adaptation de solutions applicatives I ,GSI,02,semestre1,2.0,30.0,25.0,,,,,oui,False
2024/2025,GSI2332,Réalisation et maintenance de composants logiciels I ,GSI,02,semestre1,2.0,30.0,25.0,,,,,oui,False
2024/2025,GSI2341,Exploitation des services I ,GSI,02,semestre1,1.0,15.0,10.0,,,,,oui,False
2024/2025,GSI2342,Conception et adaptation d’une base de données I ,GSI,02,semestre1,2.0,30.0,25.0,,,,,oui,False
2024/2025,GSI2351,Travaux de synthèse I ,GSI,02,semestre1,2.0,30.0,25.0,,,,,oui,False
2024/2025,GSI2352,Intégration et adaptation d’un service I ,GSI,02,semestre1,1.0,15.0,10.0,,,,,oui,False
2024/2025,GSI2353,Maintenance des accès utilisateurs I ,GSI,02,semestre1,1.0,15.0,10.0,,,,,oui,False
2024/2025,GSI2361,Administration des systèmes I ,GSI,02,semestre1,2.0,30.0,25.0,,,,,oui,False
2024/2025,GSI2362,Supervision des réseaux I ,GSI,02,semestre1,1.0,15.0,10.0,,,,,oui,False
2024/2025,GSI2363,Administration des systèmes II ,GSI,02,semestre1,2.0,30.0,25.0,,,,,oui,False
2024/2025,GSI2364,Supervision des réseaux II ,GSI,02,semestre1,2.0,30.0,25.0,,,,,oui,False
2024/2025,GSI2371,Droit des sociétés commerciales I ,GSI,02,semestre1,1.0,15.0,10.0,,,,,oui,False
2024/2025,GSI2372,Droit Civil ,GSI,02,semestre1,1.0,15.0,10.0,,,,,oui,False
2024/2025,GSI2373,Création d’entreprise ,GSI,02,semestre1,1.0,15.0,10.0,,,,,oui,False
2024/2025,GSI2411,Probabilités II ,GSI,02,semestre2,2.0,30.0,25.0,,,,,oui,False
2024/2025,GSI2412,Recherche opérationnelle II ,GSI,02,semestre2,3.0,45.0,30.0,,,,,oui,False
2024/2025,GSI2421,Analyse juridique des services informatiques II ,GSI,02,semestre2,2.0,30.0,25.0,,,,,oui,False
2024/2025,GSI2422,Comptabilité analytique et gestion budgétaire II ,GSI,02,semestre2,2.0,30.0,25.0,,,,,oui,False
2024/2025,GSI2431,Conception et adaptation de solutions applicatives II,GSI,02,semestre2,2.0,30.0,25.0,,,,,oui,False
2024/2025,GSI2432,Réalisation et maintenance de composants logiciels II ,GSI,02,semestre2,2.0,30.0,25.0,,,,,oui,False
2024/2025,GSI2441,Exploitation des services II ,GSI,02,semestre2,2.0,30.0,25.0,,,,,oui,False
2024/2025,GSI2442,Conception et adaptation d’une base de données II ,GSI,02,semestre2,2.0,30.0,25.0,,,,,oui,False
2024/2025,GSI2451,Travaux de synthèse II ,GSI,02,semestre2,2.0,30.0,25.0,,,,,oui,False
2024/2025,GSI2452,Intégration et adaptation d’un service II ,GSI,02,semestre2,1.0,15.0,10.0,,,,,oui,False
2024/2025,GSI2453,Maintenance des accès utilisateurs II ,GSI,02,semestre2,1.0,15.0,10.0,,,,,oui,False
2024/2025,GSI2461,Stage professionnel ,GSI,02,semestre2,6.0,90.0,60.0,,,,,oui,False
2024/2025,GSI2471,Droit des sociétés commerciales II ,GSI,02,semestre2,1.0,15.0,10.0,,,,,oui,False
2024/2025,GSI2472,Droit du travail ,GSI,02,semestre2,2.0,30.0,25.0,,,,,oui,False
2024/2025,GSI2473,Education civique et éthique ,GSI,02,semestre2,1.0,15.0,10.0,,,,,oui,False
2024/2025,GTO1111,Mathématiques I ,GTO,01,semestre1,4.0,60.0,0.0,,,,,oui,False
2024/2025,GTO1121,Physiques I ,GTO,01,semestre1,3.0,45.0,0.0,,,,PHYSIQUE1,oui,False
2024/2025,GTO1122,Chimie ,GTO,01,semestre1,2.0,30.0,0.0,,,,CHIMIE,oui,False
2024/2025,GTO1131,Calcul Topométriques I ,GTO,01,semestre1,3.0,45.0,0.0,,,,,oui,False
2024/2025,GTO1132,Technologie Topométriques I ,GTO,01,semestre1,3.0,45.0,0.0,,,,,oui,False
2024/2025,GTO1141,Dessin technique I ,GTO,01,semestre1,2.0,30.0,0.0,,,,,oui,False
2024/2025,GTO1142,Cartographie I ,GTO,01,semestre1,2.0,30.0,0.0,,,,,oui,False
2024/2025,GTO1151,GPS I ,GTO,01,semestre1,2.0,30.0,0.0,,,,,oui,False
2024/2025,GTO1152,Photogrammetrie I ,GTO,01,semestre1,2.0,30.0,25.0,,,,PHOTOGRA1,oui,False
2024/2025,GTO1161,Géologie de l’ingénieur / Topologie ,GTO,01,semestre1,4.0,60.0,0.0,,,,,oui,False
2024/2025,GTO1171,Expression écrite ,GTO,01,semestre1,1.0,15.0,0.0,,,,,oui,False
2024/2025,GTO1172,Formation bilingue ,GTO,01,semestre1,3.0,45.0,0.0,,,,,oui,False
2024/2025,GTO1211,Mathématiques II ,GTO,01,semestre2,4.0,60.0,0.0,,,,,oui,False
2024/2025,GTO1221,Physiques II ,GTO,01,semestre2,2.0,30.0,0.0,,,,PHYSIQUE2,oui,False
2024/2025,GTO1222,Informatique I ,GTO,01,semestre2,3.0,45.0,0.0,,,,,oui,False
2024/2025,GTO1231,GPS II ,GTO,01,semestre2,2.0,30.0,0.0,,,,,oui,False
